,magnetogram,T_REC,region_type,region_no,label
756,/SUM85/D1042064866/S00000/magnetogram.fits,2010-12-31 22:24:00,harp,321,False
32142,/SUM92/D1042227636/S00000/magnetogram.fits,2013-12-07 01:36:00,harp,3461,False
44038,/SUM12/D665484504/S00000/magnetogram.fits,2014-12-18 11:12:00,harp,4941,True
29468,/SUM90/D1038591802/S00000/magnetogram.fits,2013-10-15 19:12:00,harp,3263,True
1487,/SUM93/D1043166985/S00000/magnetogram.fits,2011-02-14 08:00:00,harp,367,False
24997,/SUM98/D1039075515/S00000/magnetogram.fits,2013-06-04 12:48:00,harp,2790,True
38139,/SUM17/D586011445/S00000/magnetogram.fits,2014-06-07 22:24:00,harp,4205,False
48871,/SUM72/D701701296/S00000/magnetogram.fits,2015-04-20 08:00:00,harp,5461,False
45344,/SUM53/D665160424/S00000/magnetogram.fits,2015-01-12 06:24:00,harp,5026,True
63323,/SUM92/D1013534678/S00000/magnetogram.fits,2017-04-01 11:12:00,harp,6972,True
19954,/SUM87/D1037849740/S00000/magnetogram.fits,2012-12-31 14:24:00,harp,2322,False
1668,/SUM99/D1043367638/S00000/magnetogram.fits,2011-02-15 19:12:00,harp,384,True
57503,/SUM75/D795240450/S00000/magnetogram.fits,2016-02-05 04:48:00,harp,6317,False
37987,/SUM7/D587182781/S00000/magnetogram.fits,2014-06-10 17:36:00,harp,4197,True
44008,/SUM21/D665637205/S00000/magnetogram.fits,2014-12-16 08:00:00,harp,4941,True
49926,/SUM81/D715717867/S00000/magnetogram.fits,2015-05-16 08:00:00,harp,5549,False
29829,/SUM86/D1039052695/S00000/magnetogram.fits,2013-10-23 17:36:00,harp,3291,True
29833,/SUM88/D1039054993/S00000/magnetogram.fits,2013-10-24 00:00:00,harp,3291,True
19546,/SUM99/D1044597391/S00000/magnetogram.fits,2012-11-20 11:12:00,harp,2220,True
34247,/SUM46/D542000162/S00000/magnetogram.fits,2014-01-30 11:12:00,harp,3668,False
40895,/SUM36/D636245773/S00000/magnetogram.fits,2014-10-27 00:00:00,harp,4698,True
39968,/SUM22/D627787431/S00000/magnetogram.fits,2014-10-01 17:36:00,harp,4610,False
42686,/SUM4/D642413479/S00000/magnetogram.fits,2014-11-19 04:48:00,harp,4839,False
41561,/SUM13/D640113828/S00000/magnetogram.fits,2014-10-30 22:24:00,harp,4748,False
63315,/SUM89/D1013487141/S00000/magnetogram.fits,2017-03-31 22:24:00,harp,6972,True
29451,/SUM97/D1038584711/S00000/magnetogram.fits,2013-10-14 14:24:00,harp,3263,True
55549,/SUM75/D769032393/S00000/magnetogram.fits,2015-11-08 08:00:00,harp,6075,False
38797,/SUM21/D594436442/S00000/magnetogram.fits,2014-06-28 12:48:00,harp,4290,False
40840,/SUM21/D635177374/S00000/magnetogram.fits,2014-10-23 01:36:00,harp,4698,True
57382,/SUM73/D793890636/S00000/magnetogram.fits,2016-01-31 16:00:00,harp,6302,False
11678,/SUM89/D1037749724/S00000/magnetogram.fits,2012-01-18 08:00:00,harp,1321,True
20761,/SUM85/D1038581996/S00000/magnetogram.fits,2013-01-12 16:00:00,harp,2352,False
10580,/SUM86/D1044056453/S00000/magnetogram.fits,2011-12-15 11:12:00,harp,1186,False
53403,/SUM79/D745288491/S00000/magnetogram.fits,2015-08-21 11:12:00,harp,5885,True
3074,/SUM91/D1039231098/S00000/magnetogram.fits,2011-05-07 09:36:00,harp,580,False
45132,/SUM31/D661582007/S00000/magnetogram.fits,2015-01-02 11:12:00,harp,5011,True
19440,/SUM87/D1044330021/S00000/magnetogram.fits,2012-11-20 01:36:00,harp,2191,False
27895,/SUM87/D1043659511/S00000/magnetogram.fits,2013-08-23 16:00:00,harp,3114,False
25031,/SUM93/D1039173109/S00000/magnetogram.fits,2013-05-31 04:48:00,harp,2809,True
1780,/SUM91/D1043631494/S00000/magnetogram.fits,2011-03-06 22:24:00,harp,393,True
9785,/SUM95/D1042252089/S00000/magnetogram.fits,2011-11-23 16:00:00,harp,1092,False
3767,/SUM84/D1040166906/S00000/magnetogram.fits,2011-06-01 14:24:00,harp,632,False
31870,/SUM96/D1041865688/S00000/magnetogram.fits,2013-12-06 00:00:00,harp,3443,False
60139,/SUM84/D998603098/S00000/magnetogram.fits,2016-07-16 03:12:00,harp,6662,False
29974,/SUM90/D1039242063/S00000/magnetogram.fits,2013-10-28 09:36:00,harp,3295,True
51576,/SUM83/D725677929/S00000/magnetogram.fits,2015-06-25 00:00:00,harp,5692,True
30914,/SUM98/D1040533777/S00000/magnetogram.fits,2013-11-18 12:48:00,harp,3364,True
30483,/SUM88/D1039750184/S00000/magnetogram.fits,2013-11-01 04:48:00,harp,3326,False
24091,/SUM98/D1037444352/S00000/magnetogram.fits,2013-05-01 09:36:00,harp,2693,True
47271,/SUM55/D688670244/S00000/magnetogram.fits,2015-03-14 12:48:00,harp,5298,True
58518,/SUM75/D817583839/S00000/magnetogram.fits,2016-04-12 17:36:00,harp,6489,False
54195,/SUM82/D754705246/S00000/magnetogram.fits,2015-09-22 22:24:00,harp,5976,False
13476,/SUM93/D1041514269/S00000/magnetogram.fits,2012-04-19 20:48:00,harp,1574,False
31718,/SUM84/D1041724701/S00000/magnetogram.fits,2013-12-07 00:00:00,harp,3437,True
6557,/SUM88/D1044236632/S00000/magnetogram.fits,2011-08-28 16:00:00,harp,812,False
17669,/SUM96/D1040918343/S00000/magnetogram.fits,2012-09-09 03:12:00,harp,1999,True
30744,/SUM87/D1040298701/S00000/magnetogram.fits,2013-11-10 00:00:00,harp,3344,False
67297,/SUM62/D1233109969/S00000/magnetogram.fits,2019-10-05 09:36:00,harp,7385,False
31717,/SUM86/D1041723266/S00000/magnetogram.fits,2013-12-06 22:24:00,harp,3437,True
64799,/SUM86/D983377518/S00000/magnetogram.fits,2017-09-17 16:00:00,harp,7131,False
28028,/SUM94/D1043942537/S00000/magnetogram.fits,2013-08-30 16:00:00,harp,3122,False
34324,/SUM64/D541846483/S00000/magnetogram.fits,2014-02-04 04:48:00,harp,3686,True
34372,/SUM45/D542286762/S00000/magnetogram.fits,2014-01-31 06:24:00,harp,3688,True
44517,/SUM19/D665600454/S00000/magnetogram.fits,2014-12-27 00:00:00,harp,4955,True
9691,/SUM98/D1042108164/S00000/magnetogram.fits,2011-11-18 12:48:00,harp,1090,False
52923,/SUM73/D740226513/S00000/magnetogram.fits,2015-08-06 04:48:00,harp,5831,False
29791,/SUM89/D1039022503/S00000/magnetogram.fits,2013-10-21 04:48:00,harp,3291,True
13185,/SUM94/D1040999576/S00000/magnetogram.fits,2012-04-15 00:00:00,harp,1557,False
28023,/SUM88/D1043939690/S00000/magnetogram.fits,2013-08-30 08:00:00,harp,3122,False
40831,/SUM93/D1115022146/D634874611/S00000/magnetogram.fits,2014-10-22 11:12:00,harp,4698,True
9229,/SUM86/D1041534408/S00000/magnetogram.fits,2011-11-19 01:36:00,harp,1064,False
16720,/SUM95/D1039338027/S00000/magnetogram.fits,2012-08-11 09:36:00,harp,1908,False
5687,/SUM97/D1043285642/S00000/magnetogram.fits,2011-08-07 20:48:00,harp,753,True
23163,/SUM84/D1043406377/S00000/magnetogram.fits,2013-04-01 09:36:00,harp,2610,False
59348,/SUM88/D996108908/S00000/magnetogram.fits,2016-05-24 16:00:00,harp,6576,False
10723,/SUM91/D1044194177/S00000/magnetogram.fits,2011-12-25 14:24:00,harp,1209,True
23200,/SUM90/D1043453940/S00000/magnetogram.fits,2013-04-05 01:36:00,harp,2619,False
17660,/SUM86/D1040907275/S00000/magnetogram.fits,2012-09-08 04:48:00,harp,1999,True
32036,/SUM87/D1042106482/S00000/magnetogram.fits,2013-12-07 01:36:00,harp,3457,False
3932,/SUM90/D1040585632/S00000/magnetogram.fits,2011-06-04 16:00:00,harp,643,False
16854,/SUM95/D1039618403/S00000/magnetogram.fits,2012-08-24 17:36:00,harp,1942,False
7293,/SUM99/D1037648540/S00000/magnetogram.fits,2011-09-11 12:48:00,harp,850,False
25001,/SUM88/D1039078011/S00000/magnetogram.fits,2013-06-04 19:12:00,harp,2790,True
1687,/SUM95/D1043390904/S00000/magnetogram.fits,2011-02-18 06:24:00,harp,384,True
18439,/SUM85/D1043010448/S00000/magnetogram.fits,2012-10-21 08:00:00,harp,2123,False
55947,/SUM81/D771450428/S00000/magnetogram.fits,2015-11-16 16:00:00,harp,6107,False
37978,/SUM20/D585688610/S00000/magnetogram.fits,2014-06-06 17:36:00,harp,4197,True
34381,/SUM50/D542059830/S00000/magnetogram.fits,2014-02-01 12:48:00,harp,3688,True
30681,/SUM94/D1040160187/S00000/magnetogram.fits,2013-11-09 06:24:00,harp,3341,True
8474,/SUM93/D1040291572/S00000/magnetogram.fits,2011-10-31 16:00:00,harp,1016,False
29260,/SUM96/D1038421136/S00000/magnetogram.fits,2013-10-17 04:48:00,harp,3258,True
44512,/SUM64/D665590670/S00000/magnetogram.fits,2014-12-26 16:00:00,harp,4955,True
37359,/SUM17/D581008568/S00000/magnetogram.fits,2014-05-24 12:48:00,harp,4138,True
1652,/SUM86/D1043298490/S00000/magnetogram.fits,2011-02-18 03:12:00,harp,377,True
34390,/SUM45/D541917129/S00000/magnetogram.fits,2014-02-02 03:12:00,harp,3688,True
49421,/SUM79/D708775758/S00000/magnetogram.fits,2015-05-08 09:36:00,harp,5534,False
11680,/SUM92/D1037750866/S00000/magnetogram.fits,2012-01-18 11:12:00,harp,1321,True
10715,/SUM99/D1044189348/S00000/magnetogram.fits,2011-12-25 01:36:00,harp,1209,True
61092,/SUM86/D1006547352/S00000/magnetogram.fits,2016-09-16 09:36:00,harp,6745,False
22100,/SUM94/D1040585561/S00000/magnetogram.fits,2013-02-20 11:12:00,harp,2491,False
34302,/SUM70/D541852350/S00000/magnetogram.fits,2014-02-02 11:12:00,harp,3686,True
34740,/SUM44/D542275330/S00000/magnetogram.fits,2014-02-11 09:36:00,harp,3721,True
45138,/SUM58/D661592573/S00000/magnetogram.fits,2015-01-02 20:48:00,harp,5011,True
1145,/SUM86/D1035767211/S00000/magnetogram.fits,2011-01-16 03:12:00,harp,342,False
51124,/SUM79/D720706103/S00000/magnetogram.fits,2015-06-08 09:36:00,harp,5658,False
43085,/SUM62/D662232391/S00000/magnetogram.fits,2014-12-04 06:24:00,harp,4874,True
66504,/SUM93/D1120634091/S00000/magnetogram.fits,2018-11-18 20:48:00,harp,7323,False
31711,/SUM91/D1041715733/S00000/magnetogram.fits,2013-12-06 12:48:00,harp,3437,True
7019,/SUM94/D1037344528/S00000/magnetogram.fits,2011-09-10 03:12:00,harp,833,True
14482,/SUM94/D1043471286/S00000/magnetogram.fits,2012-05-17 08:00:00,harp,1669,False
51933,/SUM78/D729138053/S00000/magnetogram.fits,2015-07-06 00:00:00,harp,5745,True
53433,/SUM81/D745849038/S00000/magnetogram.fits,2015-08-23 20:48:00,harp,5885,True
1615,/SUM85/D1043262812/S00000/magnetogram.fits,2011-02-14 06:24:00,harp,377,True
24348,/SUM97/D1037863916/S00000/magnetogram.fits,2013-05-11 09:36:00,harp,2718,False
3721,/SUM96/D1040135557/S00000/magnetogram.fits,2011-05-29 11:12:00,harp,632,False
37975,/SUM4/D670192242/D585695388/S00000/magnetogram.fits,2014-06-06 12:48:00,harp,4197,True
44511,/SUM53/D665588088/S00000/magnetogram.fits,2014-12-26 14:24:00,harp,4955,True
51554,/SUM80/D724631280/S00000/magnetogram.fits,2015-06-21 20:48:00,harp,5692,True
55891,/SUM81/D771139110/S00000/magnetogram.fits,2015-11-15 19:12:00,harp,6100,False
54287,/SUM78/D756245818/S00000/magnetogram.fits,2015-09-27 11:12:00,harp,5982,True
22837,/SUM87/D1042840465/S00000/magnetogram.fits,2013-03-29 19:12:00,harp,2594,False
1788,/SUM86/D1043637953/S00000/magnetogram.fits,2011-03-07 11:12:00,harp,393,True
58822,/SUM96/D994881529/S00000/magnetogram.fits,2016-05-01 17:36:00,harp,6515,False
9071,/SUM93/D1041413460/S00000/magnetogram.fits,2011-11-14 00:00:00,harp,1046,False
62277,/SUM94/D1007219207/S00000/magnetogram.fits,2016-12-04 14:24:00,harp,6869,False
40871,/SUM19/D637889510/S00000/magnetogram.fits,2014-10-25 09:36:00,harp,4698,True
33475,/SUM90/D1044725638/S00000/magnetogram.fits,2014-01-13 14:24:00,harp,3604,False
47005,/SUM10/D680816122/S00000/magnetogram.fits,2015-02-23 06:24:00,harp,5229,False
43433,/SUM54/D662279776/S00000/magnetogram.fits,2014-12-06 11:12:00,harp,4901,False
55180,/SUM79/D766118063/S00000/magnetogram.fits,2015-10-29 22:24:00,harp,6052,False
35907,/SUM91/D563290022/S00000/magnetogram.fits,2014-04-07 19:12:00,harp,3957,False
53766,/SUM72/D754107806/S00000/magnetogram.fits,2015-09-20 01:36:00,harp,5956,True
63334,/SUM90/D1013531762/S00000/magnetogram.fits,2017-04-02 04:48:00,harp,6972,True
45156,/SUM51/D662398490/S00000/magnetogram.fits,2015-01-04 06:24:00,harp,5011,True
8802,/SUM92/D1040874203/S00000/magnetogram.fits,2011-11-05 11:12:00,harp,1028,True
15781,/SUM88/D1037801436/S00000/magnetogram.fits,2012-07-04 03:12:00,harp,1806,True
44013,/SUM69/D665647828/S00000/magnetogram.fits,2014-12-16 16:00:00,harp,4941,True
34978,/SUM36/D553492405/S00000/magnetogram.fits,2014-02-23 12:48:00,harp,3779,False
10738,/SUM85/D1044207811/S00000/magnetogram.fits,2011-12-26 16:00:00,harp,1209,True
2917,/SUM87/D1039138142/S00000/magnetogram.fits,2011-05-04 11:12:00,harp,572,False
12912,/SUM98/D1040400217/S00000/magnetogram.fits,2012-03-31 08:00:00,harp,1500,False
46760,/SUM49/D677468859/S00000/magnetogram.fits,2015-02-14 19:12:00,harp,5198,False
1637,/SUM99/D1043279100/S00000/magnetogram.fits,2011-02-16 04:48:00,harp,377,True
30649,/SUM94/D1040118705/S00000/magnetogram.fits,2013-11-05 22:24:00,harp,3341,True
40089,/SUM5/D630354728/S00000/magnetogram.fits,2014-10-08 08:00:00,harp,4639,True
61249,/SUM98/D1006547022/S00000/magnetogram.fits,2016-09-24 06:24:00,harp,6759,False
35499,/SUM12/D559605997/S00000/magnetogram.fits,2014-03-29 06:24:00,harp,3894,True
64511,/SUM97/D978183947/S00000/magnetogram.fits,2017-09-03 22:24:00,harp,7115,True
42662,/SUM36/D642456479/S00000/magnetogram.fits,2014-11-15 16:00:00,harp,4820,False
16267,/SUM93/D1038682331/S00000/magnetogram.fits,2012-07-29 20:48:00,harp,1879,True
29841,/SUM97/D1039080191/S00000/magnetogram.fits,2013-10-26 14:24:00,harp,3291,True
32876,/SUM90/D1043687327/S00000/magnetogram.fits,2013-12-28 17:36:00,harp,3535,True
27311,/SUM89/D1042935115/S00000/magnetogram.fits,2013-08-16 19:12:00,harp,3056,True
46003,/SUM71/D668599515/S00000/magnetogram.fits,2015-01-21 06:24:00,harp,5083,False
52108,/SUM73/D731487601/S00000/magnetogram.fits,2015-07-12 11:12:00,harp,5750,False
46185,/SUM7/D669908535/S00000/magnetogram.fits,2015-01-25 20:48:00,harp,5107,True
5435,/SUM91/D1042827759/S00000/magnetogram.fits,2011-07-27 08:00:00,harp,746,True
1695,/SUM89/D1043396035/S00000/magnetogram.fits,2011-02-18 19:12:00,harp,384,True
30342,/SUM95/D1039617359/S00000/magnetogram.fits,2013-11-02 20:48:00,harp,3321,True
24095,/SUM92/D1037446954/S00000/magnetogram.fits,2013-05-01 16:00:00,harp,2693,True
6983,/SUM85/D1037320168/S00000/magnetogram.fits,2011-09-07 14:24:00,harp,833,True
47284,/SUM34/D689047062/S00000/magnetogram.fits,2015-03-15 12:48:00,harp,5298,True
474,/SUM98/D1041693697/S00000/magnetogram.fits,2010-12-09 09:36:00,harp,284,False
51612,/SUM72/D729752891/S00000/magnetogram.fits,2015-07-07 16:00:00,harp,5718,False
17558,/SUM93/D1040724612/S00000/magnetogram.fits,2012-09-06 20:48:00,harp,1996,False
29814,/SUM85/D1039043323/S00000/magnetogram.fits,2013-10-22 17:36:00,harp,3291,True
33239,/SUM93/D1044453529/S00000/magnetogram.fits,2014-01-07 00:00:00,harp,3580,True
59359,/SUM92/D996116122/S00000/magnetogram.fits,2016-05-25 11:12:00,harp,6576,False
56489,/SUM81/D779441066/S00000/magnetogram.fits,2015-12-16 00:00:00,harp,6178,False
34843,/SUM9/D646692882/D544104041/S00000/magnetogram.fits,2014-02-15 11:12:00,harp,3740,True
13206,/SUM90/D1041014047/S00000/magnetogram.fits,2012-04-16 12:48:00,harp,1557,False
7803,/SUM90/D1038835567/S00000/magnetogram.fits,2011-10-08 09:36:00,harp,927,False
1688,/SUM98/D1043391518/S00000/magnetogram.fits,2011-02-18 08:00:00,harp,384,True
46192,/SUM13/D670254541/S00000/magnetogram.fits,2015-01-26 08:00:00,harp,5107,True
39606,/SUM12/D606168668/S00000/magnetogram.fits,2014-08-01 08:00:00,harp,4390,False
5574,/SUM92/D1043056714/S00000/magnetogram.fits,2011-07-30 00:00:00,harp,750,True
47036,/SUM57/D680133165/S00000/magnetogram.fits,2015-02-21 01:36:00,harp,5230,False
59233,/SUM98/D995890350/S00000/magnetogram.fits,2016-05-19 09:36:00,harp,6560,False
24112,/SUM90/D1037468037/S00000/magnetogram.fits,2013-05-03 11:12:00,harp,2693,True
24998,/SUM88/D1039076125/S00000/magnetogram.fits,2013-06-04 14:24:00,harp,2790,True
15825,/SUM93/D1037933704/S00000/magnetogram.fits,2012-07-03 16:00:00,harp,1807,True
11439,/SUM93/D1037516600/S00000/magnetogram.fits,2012-01-17 12:48:00,harp,1312,False
57988,/SUM9/D800491238/S00000/magnetogram.fits,2016-02-22 22:24:00,harp,6359,False
34563,/SUM44/D542242098/S00000/magnetogram.fits,2014-02-05 09:36:00,harp,3711,False
21675,/SUM98/D1039742190/S00000/magnetogram.fits,2013-02-02 01:36:00,harp,2436,False
53275,/SUM80/D743760118/S00000/magnetogram.fits,2015-08-16 22:24:00,harp,5865,False
35515,/SUM45/D559930158/S00000/magnetogram.fits,2014-03-30 08:00:00,harp,3894,True
54139,/SUM79/D756245853/S00000/magnetogram.fits,2015-09-27 22:24:00,harp,5974,False
34749,/SUM56/D542878494/S00000/magnetogram.fits,2014-02-12 03:12:00,harp,3721,True
34347,/SUM54/D541849622/S00000/magnetogram.fits,2014-02-06 01:36:00,harp,3686,True
47981,/SUM35/D691756408/S00000/magnetogram.fits,2015-03-22 09:36:00,harp,5355,False
46060,/SUM47/D668942103/S00000/magnetogram.fits,2015-01-22 12:48:00,harp,5099,False
16280,/SUM95/D1038756694/S00000/magnetogram.fits,2012-08-03 08:00:00,harp,1879,False
62111,/SUM93/D1006951492/S00000/magnetogram.fits,2016-11-28 00:00:00,harp,6863,False
16738,/SUM84/D1039452491/S00000/magnetogram.fits,2012-08-11 17:36:00,harp,1931,False
61731,/SUM95/D1006923673/S00000/magnetogram.fits,2016-11-02 03:12:00,harp,6829,False
27243,/SUM99/D1042664960/S00000/magnetogram.fits,2013-08-09 00:00:00,harp,3032,False
51837,/SUM78/D731478405/S00000/magnetogram.fits,2015-07-12 22:24:00,harp,5738,False
67561,/SUM57/D1256006870/S00000/magnetogram.fits,2019-12-28 12:48:00,harp,7399,False
47952,/SUM37/D692287014/S00000/magnetogram.fits,2015-03-23 22:24:00,harp,5351,False
6958,/SUM89/D1037305659/S00000/magnetogram.fits,2011-09-05 19:12:00,harp,833,True
25138,/SUM84/D1039242290/S00000/magnetogram.fits,2013-06-02 04:48:00,harp,2812,False
16592,/SUM87/D1039216000/S00000/magnetogram.fits,2012-08-10 22:24:00,harp,1907,True
40744,/SUM36/D633649707/S00000/magnetogram.fits,2014-10-18 09:36:00,harp,4690,False
9246,/SUM95/D1041566216/S00000/magnetogram.fits,2011-11-14 22:24:00,harp,1066,True
51166,/SUM76/D723012587/S00000/magnetogram.fits,2015-06-13 06:24:00,harp,5658,False
61899,/SUM89/D1006904347/S00000/magnetogram.fits,2016-11-17 03:12:00,harp,6838,False
4618,/SUM86/D1041758082/S00000/magnetogram.fits,2011-07-05 08:00:00,harp,693,False
44560,/SUM51/D665558059/S00000/magnetogram.fits,2014-12-27 03:12:00,harp,4963,False
53270,/SUM82/D743760155/S00000/magnetogram.fits,2015-08-16 14:24:00,harp,5865,False
50218,/SUM75/D715800220/S00000/magnetogram.fits,2015-05-19 06:24:00,harp,5582,False
20945,/SUM87/D1038798177/S00000/magnetogram.fits,2013-01-13 14:24:00,harp,2360,False
51236,/SUM83/D724633775/S00000/magnetogram.fits,2015-06-21 09:36:00,harp,5673,True
29819,/SUM85/D1039046440/S00000/magnetogram.fits,2013-10-23 01:36:00,harp,3291,True
49420,/SUM76/D708774547/S00000/magnetogram.fits,2015-05-08 08:00:00,harp,5534,False
6973,/SUM87/D1037315418/S00000/magnetogram.fits,2011-09-06 20:48:00,harp,833,True
29811,/SUM91/D1039041397/S00000/magnetogram.fits,2013-10-22 12:48:00,harp,3291,True
47104,/SUM96/D1108744045/D681577428/S00000/magnetogram.fits,2015-02-26 00:00:00,harp,5230,False
26095,/SUM94/D1040938162/S00000/magnetogram.fits,2013-07-14 22:24:00,harp,2945,False
32636,/SUM95/D1043230932/S00000/magnetogram.fits,2013-12-22 03:12:00,harp,3513,False
31080,/SUM91/D1040864134/S00000/magnetogram.fits,2013-11-17 19:12:00,harp,3368,False
25597,/SUM88/D1040260400/S00000/magnetogram.fits,2013-07-02 11:12:00,harp,2887,False
19544,/SUM84/D1044596145/S00000/magnetogram.fits,2012-11-20 08:00:00,harp,2220,True
19412,/SUM99/D1044242848/S00000/magnetogram.fits,2012-11-12 19:12:00,harp,2191,True
66129,/SUM97/D1069728852/S00000/magnetogram.fits,2018-06-19 09:36:00,harp,7269,False
60728,/SUM94/D999232938/S00000/magnetogram.fits,2016-08-02 08:00:00,harp,6688,False
34392,/SUM31/D541930801/S00000/magnetogram.fits,2014-02-02 06:24:00,harp,3688,True
33125,/SUM87/D1044272793/S00000/magnetogram.fits,2014-01-07 03:12:00,harp,3563,True
45183,/SUM31/D661591235/S00000/magnetogram.fits,2015-01-02 16:00:00,harp,5020,False
68596,/SUM0/D1340265559/S00000/magnetogram.fits,2020-09-29 00:00:00,harp,7450,False
30332,/SUM94/D1039611279/S00000/magnetogram.fits,2013-11-02 04:48:00,harp,3321,True
34754,/SUM47/D542883370/S00000/magnetogram.fits,2014-02-12 11:12:00,harp,3721,True
57604,/SUM73/D797842542/S00000/magnetogram.fits,2016-02-13 20:48:00,harp,6327,True
15732,/SUM91/D1037760485/S00000/magnetogram.fits,2012-06-28 20:48:00,harp,1806,True
25794,/SUM99/D1040451043/S00000/magnetogram.fits,2013-07-03 04:48:00,harp,2910,False
37889,/SUM92/D1114122800/D585695299/S00000/magnetogram.fits,2014-06-06 12:48:00,harp,4190,False
46504,/SUM12/D675282562/S00000/magnetogram.fits,2015-02-09 06:24:00,harp,5144,True
46487,/SUM63/D673074192/S00000/magnetogram.fits,2015-02-03 08:00:00,harp,5127,True
45134,/SUM9/D661585961/S00000/magnetogram.fits,2015-01-02 14:24:00,harp,5011,True
66554,/SUM96/D1123143419/S00000/magnetogram.fits,2018-11-27 16:00:00,harp,7324,False
30638,/SUM92/D1040058593/S00000/magnetogram.fits,2013-11-09 16:00:00,harp,3336,False
48061,/SUM5/D693865609/S00000/magnetogram.fits,2015-03-27 20:48:00,harp,5355,False
42214,/SUM36/D642128493/S00000/magnetogram.fits,2014-11-09 03:12:00,harp,4781,True
51561,/SUM82/D724910584/S00000/magnetogram.fits,2015-06-22 08:00:00,harp,5692,True
58499,/SUM96/D994503250/S00000/magnetogram.fits,2016-04-17 19:12:00,harp,6483,True
49312,/SUM79/D707155194/S00000/magnetogram.fits,2015-05-04 19:12:00,harp,5526,True
17859,/SUM93/D1041444748/S00000/magnetogram.fits,2012-09-22 01:36:00,harp,2028,False
53111,/SUM77/D741256642/S00000/magnetogram.fits,2015-08-09 14:24:00,harp,5856,False
12869,/SUM94/D1039256886/S00000/magnetogram.fits,2012-03-10 14:24:00,harp,1449,True
